"uid"	"qRad"	"qLat"	"qLong"	"qString"	"block"	"isDone"	"timLocs"
"24230168"	139.963175522424	46.80823	-71.22716	"46.80823,-71.22716"	34	FALSE	""
"10060105"	214.58008742493	48.93276	-55.65843	"48.93276,-55.65843"	34	FALSE	""
"35190254"	1363.70682622877	43.78054	-79.55446	"43.78054,-79.55446"	34	FALSE	""
"48111775"	2026.25074600133	52.90386	-113.57602	"52.90386,-113.57602"	34	FALSE	""
"59090493"	412.116110071497	49.15319	-122.29362	"49.15319,-122.29362"	34	FALSE	""
"24890135"	8639.92634702809	48.04118	-78.22464	"48.04118,-78.22464"	34	FALSE	""
"24750175"	2801.88059557337	45.70388	-74.15633	"45.70388,-74.15633"	34	FALSE	""
"59370213"	292.010300989983	50.25264	-119.27203	"50.25264,-119.27203"	34	FALSE	""
"48060070"	200.509631124329	51.12032	-114.06551	"51.12032,-114.06551"	34	FALSE	""
"24580343"	194.846189893734	45.48095	-73.43936	"45.48095,-73.43936"	34	FALSE	""
"24810295"	143.987178296244	45.43619	-75.71371	"45.43619,-75.71371"	34	FALSE	""
"35300626"	267.545408324494	43.3621	-80.30301	"43.3621,-80.30301"	34	FALSE	""
"35010327"	3493.2348148738	44.89001	-75.39015	"44.89001,-75.39015"	34	FALSE	""
"48061376"	192.492493106375	50.9091	-114.07544	"50.9091,-114.07544"	34	FALSE	""
"59153535"	229.997660611932	49.18582	-122.83695	"49.18582,-122.83695"	34	FALSE	""
"24290069"	453.011395709157	46.13855	-70.68221	"46.13855,-70.68221"	34	FALSE	""
"59170732"	176.095795618054	48.59914	-123.42144	"48.59914,-123.42144"	34	FALSE	""
"13090113"	963.656791334134	47.23048	-65.09982	"47.23048,-65.09982"	34	FALSE	""
"35370198"	235.397922516165	42.32051	-83.02934	"42.32051,-83.02934"	34	FALSE	""
"35211459"	218.889721722977	43.58684	-79.62975	"43.58684,-79.62975"	34	FALSE	""
"35250771"	166.621551620614	43.2484	-79.81625	"43.2484,-79.81625"	34	FALSE	""
"35390033"	283.079240218938	43.02266	-81.25829	"43.02266,-81.25829"	34	FALSE	""
"46110979"	221.312410124555	49.81338	-97.16112	"49.81338,-97.16112"	34	FALSE	""
"35204560"	140.146001098403	43.67244	-79.35271	"43.67244,-79.35271"	34	FALSE	""
"46110267"	269.742881083226	49.88584	-97.23915	"49.88584,-97.23915"	34	FALSE	""
"35600385"	2706.8397990497	49.42302	-91.66109	"49.42302,-91.66109"	34	FALSE	""
"48100264"	752.713284160613	53.23101	-112.23025	"53.23101,-112.23025"	34	FALSE	""
"35600375"	12455.1720253429	49.92015	-92.64409	"49.92015,-92.64409"	34	FALSE	""
"35290284"	2955.72190646289	43.05197	-80.51279	"43.05197,-80.51279"	34	FALSE	""
"13030059"	475.590610778664	45.8352	-66.51113	"45.8352,-66.51113"	34	FALSE	""
"24662945"	160.515709356364	45.66203	-73.5531	"45.66203,-73.5531"	34	FALSE	""
"24663005"	248.516254566768	45.50328	-73.80555	"45.50328,-73.80555"	34	FALSE	""
"35360190"	574.555909767902	42.34552	-82.00403	"42.34552,-82.00403"	34	FALSE	""
"59010195"	248.906438575919	49.50042	-115.77497	"49.50042,-115.77497"	34	FALSE	""
"35250704"	352.040242307739	43.25653	-79.8303	"43.25653,-79.8303"	34	FALSE	""
"35211971"	160.887375811091	43.56124	-79.74293	"43.56124,-79.74293"	34	FALSE	""
"24510098"	823.17310021114	46.46265	-73.15134	"46.46265,-73.15134"	34	FALSE	""
"24350035"	5609.32725954105	46.83855	-72.57993	"46.83855,-72.57993"	34	FALSE	""
"24661319"	150.075325521673	45.50092	-73.63637	"45.50092,-73.63637"	34	FALSE	""
"24230599"	274.090964327702	46.77726	-71.31922	"46.77726,-71.31922"	34	FALSE	""
"10010621"	295.578686789441	47.52853	-52.81049	"47.52853,-52.81049"	34	FALSE	""
"47020132"	258.286962141431	49.66567	-103.84648	"49.66567,-103.84648"	34	FALSE	""
"35420289"	254.932377507094	44.18003	-80.8209	"44.18003,-80.8209"	34	FALSE	""
"48062319"	173.943896053627	50.92425	-113.96127	"50.92425,-113.96127"	34	FALSE	""
"24680039"	2695.2508174924	45.21088	-73.50583	"45.21088,-73.50583"	34	FALSE	""
"46111131"	267.465353165761	49.95445	-97.15716	"49.95445,-97.15716"	34	FALSE	""
"35061839"	576.648388131462	45.35908	-75.68502	"45.35908,-75.68502"	34	FALSE	""
"35570067"	214.528050747278	46.5154	-84.28371	"46.5154,-84.28371"	34	FALSE	""
"35181020"	180.216964834203	43.85778	-78.95121	"43.85778,-78.95121"	34	FALSE	""
"35320236"	957.43516989751	43.02348	-80.88589	"43.02348,-80.88589"	34	FALSE	""
"48070104"	395.651544213947	52.87022	-112.2575	"52.87022,-112.2575"	34	FALSE	""
"35230160"	258.744272685024	43.55633	-80.2453	"43.55633,-80.2453"	34	FALSE	""
"47110144"	304.677621268628	52.08952	-106.58148	"52.08952,-106.58148"	34	FALSE	""
"35190048"	230.83114212799	44.23859	-79.45662	"44.23859,-79.45662"	34	FALSE	""
"24860102"	608.271140823578	48.22424	-79.01838	"48.22424,-79.01838"	34	FALSE	""
"35430626"	882.152701488087	44.7019	-79.64423	"44.7019,-79.64423"	34	FALSE	""
"24830096"	473.155986680663	47.25745	-76.70578	"47.25745,-76.70578"	34	FALSE	""
"24661341"	119.645750813534	45.51206	-73.62913	"45.51206,-73.62913"	34	FALSE	""
"59153847"	124.989786990296	49.27716	-123.12483	"49.27716,-123.12483"	34	FALSE	""
"35390328"	388.335531134074	42.99945	-81.26338	"42.99945,-81.26338"	34	FALSE	""
"35200876"	155.059377910438	43.64432	-79.40884	"43.64432,-79.40884"	34	FALSE	""
"24190079"	2253.56193046243	46.66785	-71.08919	"46.66785,-71.08919"	34	FALSE	""
"35300377"	374.83282889745	43.43726	-80.48174	"43.43726,-80.48174"	34	FALSE	""
"35431260"	1279.81552517468	44.75536	-79.36913	"44.75536,-79.36913"	34	FALSE	""
"35230376"	210.564632646228	43.5647	-80.23682	"43.5647,-80.23682"	34	FALSE	""
"24310108"	1171.22730934756	46.05822	-71.38389	"46.05822,-71.38389"	34	FALSE	""
"48060817"	1200.08736746697	50.98245	-114.13872	"50.98245,-114.13872"	34	FALSE	""
"24360125"	2093.56390272295	46.60421	-72.67404	"46.60421,-72.67404"	34	FALSE	""
"11030157"	2725.57304563318	46.29761	-63.6527	"46.29761,-63.6527"	34	FALSE	""
"24580031"	159.327466799451	45.53853	-73.50482	"45.53853,-73.50482"	34	FALSE	""
"48100306"	699.208336322982	53.34157	-110.33511	"53.34157,-110.33511"	34	FALSE	""
"24610137"	1841.2931663473	45.93571	-73.39247	"45.93571,-73.39247"	34	FALSE	""
"35470255"	219.847634756987	45.47122	-76.6891	"45.47122,-76.6891"	34	FALSE	""
"35590081"	752.808241520763	48.60087	-93.43516	"48.60087,-93.43516"	34	FALSE	""
"24940119"	191.996639968544	48.32556	-70.87688	"48.32556,-70.87688"	34	FALSE	""
"59151498"	400.10625150349	49.25056	-122.92682	"49.25056,-122.92682"	34	FALSE	""
"24340123"	3065.20510350397	46.82975	-71.8638	"46.82975,-71.8638"	34	FALSE	""
"24280058"	3198.64488011278	46.36741	-70.55286	"46.36741,-70.55286"	34	FALSE	""
"35300147"	205.734181817251	43.43543	-80.48793	"43.43543,-80.48793"	34	FALSE	""
"12170517"	8838.66610317433	45.97381	-59.88499	"45.97381,-59.88499"	34	FALSE	""
"35010342"	2369.95672837447	45.05513	-75.55377	"45.05513,-75.55377"	34	FALSE	""
"35240269"	820.578086382913	43.41028	-79.72406	"43.41028,-79.72406"	34	FALSE	""
"47110042"	323.807723475067	52.16541	-106.6389	"52.16541,-106.6389"	34	FALSE	""
"24930087"	251.223098683587	48.54407	-71.64293	"48.54407,-71.64293"	34	FALSE	""
"13080086"	10264.0356138955	46.50626	-65.13062	"46.50626,-65.13062"	34	FALSE	""
"24430270"	200.047364604814	45.37812	-71.89468	"45.37812,-71.89468"	34	FALSE	""
"35390918"	278.830157293419	42.93892	-81.23001	"42.93892,-81.23001"	34	FALSE	""
"12110094"	260.139018909517	45.82435	-64.20517	"45.82435,-64.20517"	34	FALSE	""
"35061236"	232.942272887365	45.43496	-75.56208	"45.43496,-75.56208"	34	FALSE	""
"24540147"	517.447119515599	45.64395	-72.99602	"45.64395,-72.99602"	34	FALSE	""
"35202591"	317.368527151527	43.78249	-79.45412	"43.78249,-79.45412"	34	FALSE	""
"59150361"	152.92405468534	49.26056	-123.07179	"49.26056,-123.07179"	34	FALSE	""
"24650181"	516.556540662454	45.55462	-73.69472	"45.55462,-73.69472"	34	FALSE	""
"59150298"	183.001341105111	49.2845	-123.00596	"49.2845,-123.00596"	34	FALSE	""
"24430047"	188.916911804232	45.41014	-71.90432	"45.41014,-71.90432"	34	FALSE	""
"24600210"	585.36075593029	45.86665	-73.52422	"45.86665,-73.52422"	34	FALSE	""
"35430755"	329.331191078308	44.11437	-79.57607	"44.11437,-79.57607"	34	FALSE	""
"24662938"	453.051543714961	45.66833	-73.54447	"45.66833,-73.54447"	34	FALSE	""
"24660786"	203.028155590059	45.48001	-73.65304	"45.48001,-73.65304"	34	FALSE	""
"24810117"	215.928847664632	45.47349	-75.68934	"45.47349,-75.68934"	34	FALSE	""
"35201857"	161.670002330484	43.73697	-79.57731	"43.73697,-79.57731"	34	FALSE	""
"59150010"	525.089577998795	49.35802	-123.26608	"49.35802,-123.26608"	34	FALSE	""
"46160039"	12292.1274087904	51.20669	-101.10158	"51.20669,-101.10158"	34	FALSE	""
"59010197"	309.28451541112	49.50885	-115.75386	"49.50885,-115.75386"	34	FALSE	""
"12170510"	4639.47802514528	46.06617	-60.02503	"46.06617,-60.02503"	34	FALSE	""
"59330101"	251.50842930845	50.70806	-120.36723	"50.70806,-120.36723"	34	FALSE	""
"24190104"	3535.94909371533	46.80195	-70.70835	"46.80195,-70.70835"	34	FALSE	""
"35203943"	161.039072158304	43.82263	-79.21079	"43.82263,-79.21079"	34	FALSE	""
"10010639"	202.600274129249	47.51048	-52.81428	"47.51048,-52.81428"	34	FALSE	""
"48061654"	131.230112794323	50.92977	-113.97891	"50.92977,-113.97891"	34	FALSE	""
"24530068"	206.491844070961	46.04294	-73.0928	"46.04294,-73.0928"	34	FALSE	""
"35201611"	231.637631157148	43.63021	-79.57289	"43.63021,-79.57289"	34	FALSE	""
"24080065"	260.542153557827	48.8435	-67.53886	"48.8435,-67.53886"	34	FALSE	""
"24660668"	131.69379808872	45.49536	-73.63598	"45.49536,-73.63598"	34	FALSE	""
"59153453"	208.403795122693	49.13196	-123.16664	"49.13196,-123.16664"	34	FALSE	""
"12090796"	1264.17509047886	44.6861	-63.46241	"44.6861,-63.46241"	34	FALSE	""
"59150337"	173.920928214268	49.27176	-123.05516	"49.27176,-123.05516"	34	FALSE	""
"59150918"	168.761902889253	49.25044	-123.18961	"49.25044,-123.18961"	34	FALSE	""
"47010156"	7440.62404336538	49.14337	-101.64966	"49.14337,-101.64966"	34	FALSE	""
"59050077"	1061.8248776599	49.04637	-118.21612	"49.04637,-118.21612"	34	FALSE	""
"59390135"	2495.67288353413	50.88214	-119.59368	"50.88214,-119.59368"	34	FALSE	""
"48061156"	264.021510780146	51.02867	-113.97843	"51.02867,-113.97843"	34	FALSE	""
"35590085"	369.523930165635	48.61369	-93.41174	"48.61369,-93.41174"	34	FALSE	""
"59370248"	7913.15101573269	50.35795	-118.84324	"50.35795,-118.84324"	34	FALSE	""
"35061696"	233.284058773632	45.3897	-75.66434	"45.3897,-75.66434"	34	FALSE	""
"24860140"	8511.67140543952	48.46591	-78.95225	"48.46591,-78.95225"	34	FALSE	""
"24370194"	470.869740234488	46.33291	-72.60229	"46.33291,-72.60229"	34	FALSE	""
"35240246"	276.982629293864	43.40766	-79.7153	"43.40766,-79.7153"	34	FALSE	""
"24810094"	275.368906464752	45.50412	-75.67188	"45.50412,-75.67188"	34	FALSE	""
"35190759"	273.442458677707	43.86762	-79.33161	"43.86762,-79.33161"	34	FALSE	""
"10030069"	27865.6864896397	47.91885	-56.76342	"47.91885,-56.76342"	34	FALSE	""
"12070191"	1480.31468786745	45.02366	-64.83225	"45.02366,-64.83225"	34	FALSE	""
"24910086"	526.343119270577	48.50089	-72.22878	"48.50089,-72.22878"	34	FALSE	""
"59153289"	189.17039091662	49.2275	-123.06212	"49.2275,-123.06212"	34	FALSE	""
"35380265"	1501.33140546235	42.82276	-81.84904	"42.82276,-81.84904"	34	FALSE	""
"35191138"	183.5551963482	43.89641	-79.4657	"43.89641,-79.4657"	34	FALSE	""
"35250668"	240.096782776075	43.25563	-79.91788	"43.25563,-79.91788"	34	FALSE	""
"59151840"	484.293977745974	49.17424	-122.76343	"49.17424,-122.76343"	34	FALSE	""
"46110955"	410.459583712112	49.77062	-97.16688	"49.77062,-97.16688"	34	FALSE	""
"24661390"	152.865093090444	45.52324	-73.60314	"45.52324,-73.60314"	34	FALSE	""
"35200246"	176.262595859356	43.77786	-79.30187	"43.77786,-79.30187"	34	FALSE	""
"59152543"	933.805454045023	49.23124	-122.52015	"49.23124,-122.52015"	34	FALSE	""
"35060819"	168.27189633254	45.28769	-75.75345	"45.28769,-75.75345"	34	FALSE	""
"10010545"	384.343013158873	47.55328	-53.30848	"47.55328,-53.30848"	34	FALSE	""
"35060154"	158.138524734677	45.44739	-75.60139	"45.44739,-75.60139"	34	FALSE	""
"35201156"	133.780611112937	43.67636	-79.43345	"43.67636,-79.43345"	34	FALSE	""
"35190235"	259.531643687719	43.80838	-79.59088	"43.80838,-79.59088"	34	FALSE	""
"48062216"	187.174116648386	51.12604	-114.13598	"51.12604,-114.13598"	34	FALSE	""
"24430287"	198.123204325544	45.38026	-71.99094	"45.38026,-71.99094"	34	FALSE	""
"24560319"	1532.26960821052	45.06877	-73.36081	"45.06877,-73.36081"	34	FALSE	""
"35580415"	778.217554775756	49.77507	-86.52626	"49.77507,-86.52626"	34	FALSE	""
"47060329"	251.89357709617	50.48867	-104.65056	"50.48867,-104.65056"	34	FALSE	""
"59090095"	198.644597316241	49.04462	-122.33956	"49.04462,-122.33956"	34	FALSE	""
"59150678"	187.189007019521	49.25389	-123.11263	"49.25389,-123.11263"	34	FALSE	""
"59260369"	352.644495562963	49.70777	-124.96264	"49.70777,-124.96264"	34	FALSE	""
"24230670"	206.401283420235	46.83175	-71.35435	"46.83175,-71.35435"	34	FALSE	""
"13150309"	1748.39356464968	47.50466	-64.96993	"47.50466,-64.96993"	34	FALSE	""
"10010616"	208.522266687822	47.53861	-52.83869	"47.53861,-52.83869"	34	FALSE	""
"35430559"	265.767901461402	44.76942	-79.93384	"44.76942,-79.93384"	34	FALSE	""
"35600257"	10834.9831874036	52.97261	-87.40857	"52.97261,-87.40857"	34	FALSE	""
"35340039"	209.543759190406	42.76889	-81.18875	"42.76889,-81.18875"	34	FALSE	""
"35200267"	220.242013075042	43.77902	-79.3385	"43.77902,-79.3385"	34	FALSE	""
"48062069"	368.001432249888	50.9009	-114.08312	"50.9009,-114.08312"	34	FALSE	""
"35010296"	282.481784426507	45.10115	-75.227	"45.10115,-75.227"	34	FALSE	""
"59350262"	892.908964542533	50.04123	-119.40058	"50.04123,-119.40058"	34	FALSE	""
"24660978"	207.477360135982	45.43119	-73.605	"45.43119,-73.605"	34	FALSE	""
"24661779"	174.433375834441	45.54141	-73.55714	"45.54141,-73.55714"	34	FALSE	""
"59152037"	197.078693368628	49.15183	-122.80966	"49.15183,-122.80966"	34	FALSE	""
"13030058"	632.12374994098	45.84408	-66.50836	"45.84408,-66.50836"	34	FALSE	""
"48040051"	268.535616828683	51.64548	-111.92979	"51.64548,-111.92979"	34	FALSE	""
"59410377"	645.19057554035	51.82353	-122.12041	"51.82353,-122.12041"	34	FALSE	""
"35110077"	3764.17969071127	44.30016	-76.80035	"44.30016,-76.80035"	34	FALSE	""
"11020157"	640.207627387752	46.23645	-63.11834	"46.23645,-63.11834"	34	FALSE	""
"59070264"	277.994569492333	49.46334	-119.59178	"49.46334,-119.59178"	34	FALSE	""
"24660897"	123.883680198308	45.43957	-73.62774	"45.43957,-73.62774"	34	FALSE	""
"24430119"	697.552554109583	45.3873	-71.95042	"45.3873,-71.95042"	34	FALSE	""
"48060634"	422.216171316033	51.04177	-114.05012	"51.04177,-114.05012"	34	FALSE	""
"59230143"	862.485136791176	49.25594	-124.79687	"49.25594,-124.79687"	34	FALSE	""
"47110496"	261.355188209885	52.32049	-106.5873	"52.32049,-106.5873"	34	FALSE	""
"24730267"	586.184257727117	45.66427	-73.88305	"45.66427,-73.88305"	34	FALSE	""
"47060561"	5051.48178759521	50.77099	-104.43411	"50.77099,-104.43411"	34	FALSE	""
"12090982"	1485.95494770559	44.6824	-63.42392	"44.6824,-63.42392"	34	FALSE	""
"48060846"	238.279942333222	51.05174	-114.10918	"51.05174,-114.10918"	34	FALSE	""
"24260069"	2866.93991988889	46.42907	-71.08605	"46.42907,-71.08605"	34	FALSE	""
"35180848"	920.112120278397	44.43069	-79.14333	"44.43069,-79.14333"	34	FALSE	""
"59150320"	192.982862351247	49.27926	-123.00816	"49.27926,-123.00816"	34	FALSE	""
"47020148"	16225.3004323656	49.89302	-103.83183	"49.89302,-103.83183"	34	FALSE	""
"35204683"	154.88407155003	43.61846	-79.50449	"43.61846,-79.50449"	34	FALSE	""
"24370133"	369.062221961485	46.34183	-72.53912	"46.34183,-72.53912"	34	FALSE	""
"35240052"	252.917559291896	43.52611	-79.88329	"43.52611,-79.88329"	34	FALSE	""
"59030174"	1660.05719577338	49.44786	-117.58686	"49.44786,-117.58686"	34	FALSE	""
"35100253"	4902.47512945119	44.54718	-76.73065	"44.54718,-76.73065"	34	FALSE	""
"59152204"	327.609155702602	49.18956	-122.83903	"49.18956,-122.83903"	34	FALSE	""
"59090601"	6621.47260944468	49.19981	-121.71312	"49.19981,-121.71312"	34	FALSE	""
"35480050"	240.509181600859	46.32615	-79.47897	"46.32615,-79.47897"	34	FALSE	""
"48100321"	227.916559453085	53.26808	-110.02713	"53.26808,-110.02713"	34	FALSE	""
"35203139"	179.960303472638	43.63637	-79.50104	"43.63637,-79.50104"	34	FALSE	""
"35410192"	503.015960306447	44.17636	-81.63717	"44.17636,-81.63717"	34	FALSE	""
"12170431"	844.588487100831	46.18873	-60.01318	"46.18873,-60.01318"	34	FALSE	""
"35061457"	356.447114794517	45.2311	-75.47409	"45.2311,-75.47409"	34	FALSE	""
"35250695"	96.9593772217853	43.2563	-79.84294	"43.2563,-79.84294"	34	FALSE	""
"24663015"	255.772295187937	45.50627	-73.81643	"45.50627,-73.81643"	34	FALSE	""
"35190130"	150.646710792011	43.99832	-79.47865	"43.99832,-79.47865"	34	FALSE	""
"59150616"	130.680979941731	49.26727	-123.15797	"49.26727,-123.15797"	34	FALSE	""
"48060229"	179.627526139073	51.12102	-114.19578	"51.12102,-114.19578"	34	FALSE	""
"12090540"	273.139106306311	44.66253	-63.64876	"44.66253,-63.64876"	34	FALSE	""
"24390174"	4790.8283173234	46.09648	-72.11251	"46.09648,-72.11251"	34	FALSE	""
"24661837"	120.533716399674	45.52532	-73.5804	"45.52532,-73.5804"	34	FALSE	""
"35211819"	209.107628282166	43.60032	-79.68437	"43.60032,-79.68437"	34	FALSE	""
"35190834"	212.616361119213	43.88177	-79.45421	"43.88177,-79.45421"	34	FALSE	""
"47110657"	312.244844129565	52.14506	-106.55833	"52.14506,-106.55833"	34	FALSE	""
"12090880"	209.087504705473	44.65807	-63.61803	"44.65807,-63.61803"	34	FALSE	""
"35430736"	148.210252856407	44.27498	-79.89476	"44.27498,-79.89476"	34	FALSE	""
"59350310"	495.975498039359	49.84527	-119.61616	"49.84527,-119.61616"	34	FALSE	""
"35181107"	513.373228399217	43.91992	-78.83336	"43.91992,-78.83336"	34	FALSE	""
"47020113"	921.769841679634	50.02709	-104.81731	"50.02709,-104.81731"	34	FALSE	""
"35580364"	1016.46646489245	50.22686	-86.96375	"50.22686,-86.96375"	34	FALSE	""
"24230989"	553.712184998627	46.85553	-71.43214	"46.85553,-71.43214"	34	FALSE	""
"59150645"	179.389806469051	49.25769	-123.12999	"49.25769,-123.12999"	34	FALSE	""
"35204332"	364.999892637774	43.74364	-79.22385	"43.74364,-79.22385"	34	FALSE	""
"24590215"	598.269971940893	45.58724	-73.35684	"45.58724,-73.35684"	34	FALSE	""
"46110416"	618.235053878424	49.86287	-97.14948	"49.86287,-97.14948"	34	FALSE	""
"47070153"	1659.97823860333	50.39015	-105.60683	"50.39015,-105.60683"	34	FALSE	""
"24670139"	317.663108913657	45.36852	-73.75938	"45.36852,-73.75938"	34	FALSE	""
"47060522"	237.24295515776	50.80371	-105.03613	"50.80371,-105.03613"	34	FALSE	""
"24560189"	264.452929516239	45.29857	-73.2648	"45.29857,-73.2648"	34	FALSE	""
"59090387"	284.914001658915	49.05699	-122.36615	"49.05699,-122.36615"	34	FALSE	""
"59151580"	323.437190161509	49.24451	-122.82914	"49.24451,-122.82914"	34	FALSE	""
"24110042"	4672.37430696542	48.034	-69.16852	"48.034,-69.16852"	34	FALSE	""
"35470245"	2019.8663930458	45.64529	-76.88389	"45.64529,-76.88389"	34	FALSE	""
"48050146"	6363.80576728832	51.73631	-113.48779	"51.73631,-113.48779"	34	FALSE	""
"24640270"	231.869479771795	45.70062	-73.64171	"45.70062,-73.64171"	34	FALSE	""
"47060191"	246.928969755211	50.437	-104.56963	"50.437,-104.56963"	34	FALSE	""
"59152245"	699.58451559577	49.14012	-122.85174	"49.14012,-122.85174"	34	FALSE	""
"10020086"	17184.3047789196	47.46342	-54.93343	"47.46342,-54.93343"	34	FALSE	""
"35300482"	203.754065257137	43.3974	-80.35538	"43.3974,-80.35538"	34	FALSE	""
"35180179"	192.083111419934	43.8893	-78.8711	"43.8893,-78.8711"	34	FALSE	""
"35210733"	180.095768555832	43.51806	-79.64502	"43.51806,-79.64502"	34	FALSE	""
"35240493"	245.942268942484	43.37314	-79.75169	"43.37314,-79.75169"	34	FALSE	""
"13070325"	649.599231500557	46.10987	-64.8588	"46.10987,-64.8588"	34	FALSE	""
"48061302"	287.118857099947	50.96063	-114.05344	"50.96063,-114.05344"	34	FALSE	""
"35202467"	157.785430030373	43.80178	-79.34929	"43.80178,-79.34929"	34	FALSE	""
"47110184"	209.958875220763	52.11296	-106.65553	"52.11296,-106.65553"	34	FALSE	""
"35530325"	402.119902671525	46.69982	-80.91941	"46.69982,-80.91941"	34	FALSE	""
"59170482"	575.467699287434	48.43812	-123.52113	"48.43812,-123.52113"	34	FALSE	""
"24320037"	2741.77496455527	46.37269	-71.59487	"46.37269,-71.59487"	34	FALSE	""
"35390449"	225.214777611678	42.94402	-81.3333	"42.94402,-81.3333"	34	FALSE	""
"48100266"	873.995692717248	53.29196	-112.42595	"53.29196,-112.42595"	34	FALSE	""
"35250418"	81.090635040363	43.25991	-79.87589	"43.25991,-79.87589"	34	FALSE	""
"59260391"	269.481329090786	49.68024	-125.00045	"49.68024,-125.00045"	34	FALSE	""
"59150252"	402.433667689479	49.30551	-122.95961	"49.30551,-122.95961"	34	FALSE	""
"24540213"	209.372399122137	45.63812	-72.92947	"45.63812,-72.92947"	34	FALSE	""
"59370219"	1054.55861530582	50.23247	-119.24196	"50.23247,-119.24196"	34	FALSE	""
"13070279"	275.20092079401	46.14689	-64.79071	"46.14689,-64.79071"	34	FALSE	""
"35191246"	214.205347072161	43.83894	-79.56915	"43.83894,-79.56915"	34	FALSE	""
"24940054"	236.185158792263	48.43226	-71.22898	"48.43226,-71.22898"	34	FALSE	""
"24710080"	218.70803098197	45.38368	-73.94785	"45.38368,-73.94785"	34	FALSE	""
"24800077"	5035.51742899296	45.70153	-75.21514	"45.70153,-75.21514"	34	FALSE	""
"59150385"	146.283588234021	49.23546	-123.08324	"49.23546,-123.08324"	34	FALSE	""
"35211725"	230.117586711166	43.62921	-79.72051	"43.62921,-79.72051"	34	FALSE	""
"24990227"	3845.63497398133	49.89893	-74.42253	"49.89893,-74.42253"	34	FALSE	""
"35390892"	816.732034289457	42.95052	-81.21428	"42.95052,-81.21428"	34	FALSE	""
"59190246"	572.918230107057	48.79948	-123.74415	"48.79948,-123.74415"	34	FALSE	""
"24310076"	640.57216156008	46.11555	-71.26792	"46.11555,-71.26792"	34	FALSE	""
"59152077"	123.07393843286	49.12833	-122.87018	"49.12833,-122.87018"	34	FALSE	""
"24910107"	4747.59745908218	48.70066	-72.51357	"48.70066,-72.51357"	34	FALSE	""
"59210466"	2328.3612298384	49.13911	-123.76626	"49.13911,-123.76626"	34	FALSE	""
"35430883"	144.287709092651	44.49119	-80.23151	"44.49119,-80.23151"	34	FALSE	""
"47100165"	6122.39910047239	51.32721	-104.05162	"51.32721,-104.05162"	34	FALSE	""
"35140119"	1529.229851648	44.28782	-77.80761	"44.28782,-77.80761"	34	FALSE	""
"24580479"	200.122749347817	45.49121	-73.43158	"45.49121,-73.43158"	34	FALSE	""
"35204585"	92.2269614914012	43.66321	-79.37812	"43.66321,-79.37812"	34	FALSE	""
"35280307"	2011.58220581966	42.82946	-80.38399	"42.82946,-80.38399"	34	FALSE	""
"47040084"	10373.0835544896	49.25971	-108.67132	"49.25971,-108.67132"	34	FALSE	""
"35580435"	1291.86857340426	48.30834	-89.35333	"48.30834,-89.35333"	34	FALSE	""
"13110051"	4244.769477319	46.31387	-67.41616	"46.31387,-67.41616"	34	FALSE	""
"35180906"	143.133974722214	43.87449	-79.04091	"43.87449,-79.04091"	34	FALSE	""
"59151147"	211.053707189942	49.1603	-123.12805	"49.1603,-123.12805"	34	FALSE	""
"24662992"	136.585743569133	45.50045	-73.77302	"45.50045,-73.77302"	34	FALSE	""
"24660987"	143.712292408153	45.42221	-73.60809	"45.42221,-73.60809"	34	FALSE	""
"35203028"	135.47819466489	43.75778	-79.59367	"43.75778,-79.59367"	34	FALSE	""
"35204667"	192.637599199768	43.64277	-79.43108	"43.64277,-79.43108"	34	FALSE	""
"35190080"	363.475431188771	44.09918	-79.43591	"44.09918,-79.43591"	34	FALSE	""
"24660288"	264.99294875654	45.59208	-73.58862	"45.59208,-73.58862"	34	FALSE	""
"24210075"	1111.96052368063	46.90593	-71.13344	"46.90593,-71.13344"	34	FALSE	""
"24710189"	1185.46703701415	45.24871	-74.2242	"45.24871,-74.2242"	34	FALSE	""
"48080159"	292.103886877944	52.28073	-113.83245	"52.28073,-113.83245"	34	FALSE	""
"35201014"	192.643641893276	43.66522	-79.42885	"43.66522,-79.42885"	34	FALSE	""
"35470239"	5261.28532930404	45.46284	-77.03862	"45.46284,-77.03862"	34	FALSE	""
"24370302"	836.833486168012	46.31178	-72.64964	"46.31178,-72.64964"	34	FALSE	""
"47110092"	337.043744622018	52.11021	-106.62664	"52.11021,-106.62664"	34	FALSE	""
"47110524"	1053.27132534622	52.08673	-106.54708	"52.08673,-106.54708"	34	FALSE	""
"59153927"	353.302107452119	49.12048	-122.75113	"49.12048,-122.75113"	34	FALSE	""
"35020137"	1351.42796170351	45.24925	-75.10151	"45.24925,-75.10151"	34	FALSE	""
"35430610"	435.35317720724	44.74488	-79.76647	"44.74488,-79.76647"	34	FALSE	""
"48061165"	407.056864312928	51.04231	-113.96554	"51.04231,-113.96554"	34	FALSE	""
"24700103"	1344.69835036674	45.28075	-74.11691	"45.28075,-74.11691"	34	FALSE	""
"59152778"	449.251325852729	49.07951	-122.67355	"49.07951,-122.67355"	34	FALSE	""
"24940103"	1937.61988008074	48.36309	-70.90245	"48.36309,-70.90245"	34	FALSE	""
"24661173"	173.940056442678	45.45536	-73.57424	"45.45536,-73.57424"	34	FALSE	""
"35410165"	804.043306965914	44.51185	-81.30781	"44.51185,-81.30781"	34	FALSE	""
"35202223"	176.331445205648	43.69965	-79.44372	"43.69965,-79.44372"	34	FALSE	""
